Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
1.21	1	0	8	-201.833
1.21	1	0	9	-205.339
1.21	1	0	10	-204.031
1.215	1	0	1	-199.008
1.215	1	0	2	-200.159
1.215	1	0	3	-202.684
1.215	1	0	4	-201.211
1.215	1	0	5	-197.84
1.215	1	0	6	-205.416
1.215	1	0	7	-197.69
1.215	1	0	8	-201.833
1.215	1	0	9	-205.339
1.215	1	0	10	-204.031
1.22	1	0	1	-199.008
1.22	1	0	2	-200.159
1.22	1	0	3	-202.684
1.22	1	0	4	-201.211
1.22	1	0	5	-197.84
1.22	1	0	6	-205.416
1.22	1	0	7	-197.69
1.22	1	0	8	-201.833
1.22	1	0	9	-205.339
1.22	1	0	10	-204.031
1.222	1	0	1	-199.008
1.222	1	0	2	-200.159
1.222	1	0	3	-202.684
1.222	1	0	4	-201.211
1.222	1	0	5	-197.84
1.222	1	0	6	-205.416
1.222	1	0	7	-197.69
1.222	1	0	8	-201.833
1.222	1	0	9	-205.339
1.222	1	0	10	-204.031
1.224	1	0	1	-199.008
1.224	1	0	2	-200.159
1.224	1	0	3	-202.684
1.224	1	0	4	-201.211
1.224	1	0	5	-197.84
1.224	1	0	6	-205.416
1.224	1	0	7	-197.69
1.224	1	0	8	-201.833
1.224	1	0	9	-205.339
1.224	1	0	10	-204.031
1.225	1	0	1	-199.008
1.225	1	0	2	-200.159
1.225	1	0	3	-202.684
1.225	1	0	4	-201.211
1.225	1	0	5	-197.84
1.225	1	0	6	-205.416
1.225	1	0	7	-197.69
1.225	1	0	8	-201.833
1.225	1	0	9	-205.339
1.225	1	0	10	-204.031
1.228	1	0	1	-199.008
1.228	1	0	2	-200.159
1.228	1	0	3	-202.684
1.228	1	0	4	-201.211
1.228	1	0	5	-197.84
1.228	1	0	6	-205.416
1.228	1	0	7	-197.69
1.228	1	0	8	-201.833
1.228	1	0	9	-205.339
1.228	1	0	10	-204.031
1.23	1	0	1	-199.008
1.23	1	0	2	-200.159
1.23	1	0	3	-202.684
1.23	1	0	4	-201.211
1.23	1	0	5	-197.84
1.23	1	0	6	-205.416
1.23	1	0	7	-197.69
1.23	1	0	8	-201.833
1.23	1	0	9	-205.339
1.23	1	0	10	-204.031
1.233	1	0	1	-199.008
1.233	1	0	2	-200.159
1.233	1	0	3	-202.684
1.233	1	0	4	-201.211
1.233	1	0	5	-197.84
1.233	1	0	6	-205.416
1.233	1	0	7	-197.69
1.233	1	0	8	-201.833
1.233	1	0	9	-205.339
1.233	1	0	10	-204.031
1.235	1	0	1	-199.008
1.235	1	0	2	-200.159
1.235	1	0	3	-202.684
1.235	1	0	4	-201.211
1.235	1	0	5	-197.84
1.235	1	0	6	-205.416
1.235	1	0	7	-197.69
1.235	1	0	8	-201.833
1.235	1	0	9	-205.339
1.235	1	0	10	-204.031
1.24	1	0	1	-199.008
1.24	1	0	2	-200.159
1.24	1	0	3	-202.684
1.24	1	0	4	-201.211
1.24	1	0	5	-197.84
1.24	1	0	6	-205.416
1.24	1	0	7	-197.69
1.24	1	0	8	-201.833
1.24	1	0	9	-205.339
1.24	1	0	10	-204.031
1.244	1	0	1	-199.008
1.244	1	0	2	-200.159
1.244	1	0	3	-202.684
1.244	1	0	4	-201.211
1.244	1	0	5	-197.84
1.244	1	0	6	-205.416
1.244	1	0	7	-197.69
1.244	1	0	8	-201.833
1.244	1	0	9	-205.339
1.244	1	0	10	-204.031
1.245	1	0	1	-199.008
1.245	1	0	2	-200.159
1.245	1	0	3	-202.684
1.245	1	0	4	-201.211
1.245	1	0	5	-197.84
1.245	1	0	6	-205.416
1.245	1	0	7	-197.69
1.245	1	0	8	-201.833
1.245	1	0	9	-205.339
1.245	1	0	10	-204.031
1.25	1	0	1	-199.008
1.25	1	0	2	-200.159
1.25	1	0	3	-202.684
1.25	1	0	4	-201.211
1.25	1	0	5	-197.84
1.25	1	0	6	-205.416
1.25	1	0	7	-197.69
1.25	1	0	8	-201.833
1.25	1	0	9	-205.339
1.25	1	0	10	-204.031
1.252	1	0	1	-199.008
1.252	1	0	2	-200.159
1.252	1	0	3	-202.684
1.252	1	0	4	-201.211
1.252	1	0	5	-197.84
1.252	1	0	6	-205.416
1.252	1	0	7	-197.69
1.252	1	0	8	-201.833
1.252	1	0	9	-205.339
1.252	1	0	10	-204.031
1.255	1	0	1	-199.008
1.255	1	0	2	-200.159
1.255	1	0	3	-202.684
1.255	1	0	4	-201.211
1.255	1	0	5	-197.84
1.255	1	0	6	-205.416
1.255	1	0	7	-197.69
1.255	1	0	8	-201.833
1.255	1	0	9	-205.339
1.255	1	0	10	-204.031
1.26	1	0	1	-199.008
1.26	1	0	2	-200.159
1.26	1	0	3	-202.684
1.26	1	0	4	-201.211
1.26	1	0	5	-197.84
1.26	1	0	6	-205.416
1.26	1	0	7	-197.69
1.26	1	0	8	-201.833
1.26	1	0	9	-205.339
1.26	1	0	10	-204.031
1.264	1	0	1	-199.008
1.264	1	0	2	-200.159
1.264	1	0	3	-202.684
1.264	1	0	4	-201.211
1.264	1	0	5	-197.84
1.264	1	0	6	-205.416
1.264	1	0	7	-197.69
1.264	1	0	8	-201.833
1.264	1	0	9	-205.339
1.264	1	0	10	-204.031
1.265	1	0	1	-199.008
1.265	1	0	2	-200.159
1.265	1	0	3	-202.684
1.265	1	0	4	-201.211
1.265	1	0	5	-197.84
1.265	1	0	6	-205.416
1.265	1	0	7	-197.69
1.265	1	0	8	-201.833
1.265	1	0	9	-205.339
1.265	1	0	10	-204.031
1.27	1	0	1	-199.008
1.27	1	0	2	-200.159
1.27	1	0	3	-202.684
1.27	1	0	4	-201.211
1.27	1	0	5	-197.84
1.27	1	0	6	-205.416
1.27	1	0	7	-197.69
1.27	1	0	8	-201.833
1.27	1	0	9	-205.339
1.27	1	0	10	-204.031
1.272	1	0	1	-199.008
1.272	1	0	2	-200.159
1.272	1	0	3	-202.684
1.272	1	0	4	-201.211
1.272	1	0	5	-197.84
1.272	1	0	6	-205.416
1.272	1	0	7	-197.69
1.272	1	0	8	-201.833
1.272	1	0	9	-205.339
1.272	1	0	10	-204.031
1.275	1	0	1	-199.008
1.275	1	0	2	-200.159
1.275	1	0	3	-202.684
1.275	1	0	4	-201.211
1.275	1	0	5	-197.84
1.275	1	0	6	-205.416
1.275	1	0	7	-197.69
1.275	1	0	8	-201.833
1.275	1	0	9	-205.339
1.275	1	0	10	-204.031
1.28	1	0	1	-199.008
1.28	1	0	2	-200.159
1.28	1	0	3	-202.684
1.28	1	0	4	-201.211
1.28	1	0	5	-197.84
1.28	1	0	6	-205.416
1.28	1	0	7	-197.69
1.28	1	0	8	-201.833
1.28	1	0	9	-205.339
1.28	1	0	10	-204.031
1.285	1	0	1	-199.008
1.285	1	0	2	-200.159
1.285	1	0	3	-202.684
1.285	1	0	4	-201.211
1.285	1	0	5	-197.84
1.285	1	0	6	-205.416
1.285	1	0	7	-197.69
1.285	1	0	8	-201.833
1.285	1	0	9	-205.339
1.285	1	0	10	-204.031
1.29	1	0	1	-199.008
1.29	1	0	2	-200.159
1.29	1	0	3	-202.684
1.29	1	0	4	-201.211
1.29	1	0	5	-197.84
1.29	1	0	6	-205.416
1.29	1	0	7	-197.69
1.29	1	0	8	-201.833
1.29	1	0	9	-205.339
1.29	1	0	10	-204.031
1.295	1	0	1	-199.008
1.295	1	0	2	-200.159
1.295	1	0	3	-202.684
1.295	1	0	4	-201.211
1.295	1	0	5	-197.84
1.295	1	0	6	-205.416
1.295	1	0	7	-197.69
1.295	1	0	8	-201.833
1.295	1	0	9	-205.339
1.295	1	0	10	-204.031
1.3	1	0	1	-199.008
1.3	1	0	2	-200.159
1.3	1	0	3	-202.684
1.3	1	0	4	-201.211
1.3	1	0	5	-197.84
1.3	1	0	6	-205.416
1.3	1	0	7	-197.69
1.3	1	0	8	-201.833
1.3	1	0	9	-205.339
1.3	1	0	10	-204.031
1.302	1	0	1	-199.008
1.302	1	0	2	-200.159
1.302	1	0	3	-202.684
1.302	1	0	4	-201.211
1.302	1	0	5	-197.84
1.302	1	0	6	-205.416
1.302	1	0	7	-197.69
1.302	1	0	8	-201.833
1.302	1	0	9	-205.339
1.302	1	0	10	-204.031
1.304	1	0	1	-199.008
1.304	1	0	2	-200.159
1.304	1	0	3	-202.684
1.304	1	0	4	-201.211
1.304	1	0	5	-197.84
1.304	1	0	6	-205.416
1.304	1	0	7	-197.69
1.304	1	0	8	-201.833
1.304	1	0	9	-205.339
1.304	1	0	10	-204.031
1.305	1	0	1	-199.008
1.305	1	0	2	-200.159
1.305	1	0	3	-202.684
1.305	1	0	4	-201.211
1.305	1	0	5	-197.84
1.305	1	0	6	-205.416
1.305	1	0	7	-197.69
1.305	1	0	8	-201.833
1.305	1	0	9	-205.339
1.305	1	0	10	-204.031
1.308	1	0	1	-199.008
1.308	1	0	2	-200.159
1.308	1	0	3	-202.684
1.308	1	0	4	-201.211
1.308	1	0	5	-197.84
1.308	1	0	6	-205.416
1.308	1	0	7	-197.69
1.308	1	0	8	-201.833
1.308	1	0	9	-205.339
1.308	1	0	10	-204.031
1.31	1	0	1	-199.008
1.31	1	0	2	-200.159
1.31	1	0	3	-202.684
1.31	1	0	4	-201.211
1.31	1	0	5	-197.84
1.31	1	0	6	-205.416
1.31	1	0	7	-197.69
1.31	1	0	8	-201.833
1.31	1	0	9	-205.339
1.31	1	0	10	-204.031
1.313	1	0	1	-199.008
1.313	1	0	2	-200.159
1.313	1	0	3	-202.684
1.313	1	0	4	-201.211
1.313	1	0	5	-197.84
1.313	1	0	6	-205.416
1.313	1	0	7	-197.69
1.313	1	0	8	-201.833
1.313	1	0	9	-205.339
1.313	1	0	10	-204.031
1.315	1	0	1	-199.008
1.315	1	0	2	-200.159
1.315	1	0	3	-202.684
1.315	1	0	4	-201.211
1.315	1	0	5	-197.84
1.315	1	0	6	-205.416
1.315	1	0	7	-197.69
1.315	1	0	8	-201.833
1.315	1	0	9	-205.339
1.315	1	0	10	-204.031
1.32	1	0	1	-199.008
1.32	1	0	2	-200.159
1.32	1	0	3	-202.684
1.32	1	0	4	-201.211
1.32	1	0	5	-197.84
1.32	1	0	6	-205.416
1.32	1	0	7	-197.69
1.32	1	0	8	-201.833
1.32	1	0	9	-205.339
1.32	1	0	10	-204.031
1.324	1	0	1	-199.008
1.324	1	0	2	-200.159
1.324	1	0	3	-202.684
1.324	1	0	4	-201.211
1.324	1	0	5	-197.84
1.324	1	0	6	-205.416
1.324	1	0	7	-197.69
1.324	1	0	8	-201.833
1.324	1	0	9	-205.339
1.324	1	0	10	-204.031
1.325	1	0	1	-199.008
1.325	1	0	2	-200.159
1.325	1	0	3	-202.684
1.325	1	0	4	-201.211
1.325	1	0	5	-197.84
1.325	1	0	6	-205.416
1.325	1	0	7	-197.69
1.325	1	0	8	-201.833
1.325	1	0	9	-205.339
1.325	1	0	10	-204.031
1.33	1	0	1	-199.008
1.33	1	0	2	-200.159
1.33	1	0	3	-202.684
1.33	1	0	4	-201.211
1.33	1	0	5	-197.84
1.33	1	0	6	-205.416
1.33	1	0	7	-197.69
1.33	1	0	8	-201.833
1.33	1	0	9	-205.339
1.33	1	0	10	-204.031
1.332	1	0	1	-199.008
1.332	1	0	2	-200.159
1.332	1	0	3	-202.684
1.332	1	0	4	-201.211
1.332	1	0	5	-197.84
1.332	1	0	6	-205.416
1.332	1	0	7	-197.69
1.332	1	0	8	-201.833
1.332	1	0	9	-205.339
1.332	1	0	10	-204.031
1.335	1	0	1	-199.008
1.335	1	0	2	-200.159
1.335	1	0	3	-202.684
1.335	1	0	4	-201.211
1.335	1	0	5	-197.84
1.335	1	0	6	-205.416
1.335	1	0	7	-197.69
1.335	1	0	8	-201.833
1.335	1	0	9	-205.339
1.335	1	0	10	-204.031
1.34	1	0	1	-199.008
1.34	1	0	2	-200.159
1.34	1	0	3	-202.684
1.34	1	0	4	-201.211
1.34	1	0	5	-197.84
1.34	1	0	6	-205.416
1.34	1	0	7	-197.69
1.34	1	0	8	-201.833
1.34	1	0	9	-205.339
1.34	1	0	10	-204.031
1.344	1	0	1	-199.008
1.344	1	0	2	-200.159
1.344	1	0	3	-202.684
1.344	1	0	4	-201.211
1.344	1	0	5	-197.84
1.344	1	0	6	-205.416
1.344	1	0	7	-197.69
1.344	1	0	8	-201.833
1.344	1	0	9	-205.339
1.344	1	0	10	-204.031
1.345	1	0	1	-199.008
1.345	1	0	2	-200.159
1.345	1	0	3	-202.684
1.345	1	0	4	-201.211
1.345	1	0	5	-197.84
1.345	1	0	6	-205.416
1.345	1	0	7	-197.69
1.345	1	0	8	-201.833
1.345	1	0	9	-205.339
1.345	1	0	10	-204.031
1.35	1	0	1	-199.008
1.35	1	0	2	-200.159
1.35	1	0	3	-202.684
1.35	1	0	4	-201.211
1.35	1	0	5	-197.84
1.35	1	0	6	-205.416
1.35	1	0	7	-197.69
1.35	1	0	8	-201.833
1.35	1	0	9	-205.339
1.35	1	0	10	-204.031
1.352	1	0	1	-199.008
1.352	1	0	2	-200.159
1.352	1	0	3	-202.684
1.352	1	0	4	-201.211
1.352	1	0	5	-197.84
1.352	1	0	6	-205.416
1.352	1	0	7	-197.69
1.352	1	0	8	-201.833
1.352	1	0	9	-205.339
1.352	1	0	10	-204.031
1.355	1	0	1	-199.008
1.355	1	0	2	-200.159
1.355	1	0	3	-202.684
1.355	1	0	4	-201.211
1.355	1	0	5	-197.84
1.355	1	0	6	-205.416
1.355	1	0	7	-197.69
1.355	1	0	8	-201.833
1.355	1	0	9	-205.339
1.355	1	0	10	-204.031
1.36	1	0	1	-199.008
1.36	1	0	2	-200.159
1.36	1	0	3	-202.684
1.36	1	0	4	-201.211
1.36	1	0	5	-197.84
1.36	1	0	6	-205.416
1.36	1	0	7	-197.69
1.36	1	0	8	-201.833
1.36	1	0	9	-205.339
1.36	1	0	10	-204.031
1.365	1	0	1	-199.008
1.365	1	0	2	-200.159
1.365	1	0	3	-202.684
1.365	1	0	4	-201.211
1.365	1	0	5	-197.84
1.365	1	0	6	-205.416
1.365	1	0	7	-197.69
1.365	1	0	8	-201.833
1.365	1	0	9	-205.339
1.365	1	0	10	-204.031
1.37	1	0	1	-199.008
1.37	1	0	2	-200.159
1.37	1	0	3	-202.684
1.37	1	0	4	-201.211
1.37	1	0	5	-197.84
1.37	1	0	6	-205.416
1.37	1	0	7	-197.69
1.37	1	0	8	-201.833
1.37	1	0	9	-205.339
1.37	1	0	10	-204.031
1.375	1	0	1	-199.008
1.375	1	0	2	-200.159
1.375	1	0	3	-202.684
1.375	1	0	4	-201.211
1.375	1	0	5	-197.84
1.375	1	0	6	-205.416
1.375	1	0	7	-197.69
1.375	1	0	8	-201.833
1.375	1	0	9	-205.339
1.375	1	0	10	-204.031
1.38	1	0	1	-199.008
1.38	1	0	2	-200.159
1.38	1	0	3	-202.684
1.38	1	0	4	-201.211
1.38	1	0	5	-197.84
1.38	1	0	6	-205.416
1.38	1	0	7	-197.69
1.38	1	0	8	-201.833
1.38	1	0	9	-205.339
1.38	1	0	10	-204.031
1.382	1	0	1	-199.008
1.382	1	0	2	-200.159
1.382	1	0	3	-202.684
1.382	1	0	4	-201.211
1.382	1	0	5	-197.84
1.382	1	0	6	-205.416
1.382	1	0	7	-197.69
1.382	1	0	8	-201.833
1.382	1	0	9	-205.339
1.382	1	0	10	-204.031
1.384	1	0	1	-199.008
1.384	1	0	2	-200.159
1.384	1	0	3	-202.684
1.384	1	0	4	-201.211
1.384	1	0	5	-197.84
1.384	1	0	6	-205.416
1.384	1	0	7	-197.69
1.384	1	0	8	-201.833
1.384	1	0	9	-205.339
1.384	1	0	10	-204.031
1.385	1	0	1	-199.008
1.385	1	0	2	-200.159
1.385	1	0	3	-202.684
1.385	1	0	4	-201.211
1.385	1	0	5	-197.84
1.385	1	0	6	-205.416
1.385	1	0	7	-197.69
1.385	1	0	8	-201.833
1.385	1	0	9	-205.339
1.385	1	0	10	-204.031
1.388	1	0	1	-199.008
1.388	1	0	2	-200.159
1.388	1	0	3	-202.684
1.388	1	0	4	-201.211
1.388	1	0	5	-197.84
1.388	1	0	6	-205.416
1.388	1	0	7	-197.69
1.388	1	0	8	-201.833
1.388	1	0	9	-205.339
1.388	1	0	10	-204.031
1.39	1	0	1	-199.008
1.39	1	0	2	-200.159
1.39	1	0	3	-202.684
1.39	1	0	4	-201.211
1.39	1	0	5	-197.84
1.39	1	0	6	-205.416
1.39	1	0	7	-197.69
1.39	1	0	8	-201.833
1.39	1	0	9	-205.339
1.39	1	0	10	-204.031
1.393	1	0	1	-199.008
1.393	1	0	2	-200.159
1.393	1	0	3	-202.684
1.393	1	0	4	-201.211
1.393	1	0	5	-197.84
1.393	1	0	6	-205.416
1.393	1	0	7	-197.69
1.393	1	0	8	-201.833
1.393	1	0	9	-205.339
1.393	1	0	10	-204.031
1.395	1	0	1	-199.008
1.395	1	0	2	-200.159
1.395	1	0	3	-202.684
1.395	1	0	4	-201.211
1.395	1	0	5	-197.84
1.395	1	0	6	-205.416
1.395	1	0	7	-197.69
1.395	1	0	8	-201.833
1.395	1	0	9	-205.339
1.395	1	0	10	-204.031
1.4	1	0	1	-199.008
1.4	1	0	2	-200.159
1.4	1	0	3	-202.684
1.4	1	0	4	-201.211
1.4	1	0	5	-197.84
1.4	1	0	6	-205.416
1.4	1	0	7	-197.69
1.4	1	0	8	-201.833
1.4	1	0	9	-205.339
1.4	1	0	10	-204.031
1.404	1	0	1	-199.008
1.404	1	0	2	-200.159
1.404	1	0	3	-202.684
1.404	1	0	4	-201.211
1.404	1	0	5	-197.84
1.404	1	0	6	-205.416
1.404	1	0	7	-197.69
1.404	1	0	8	-201.833
1.404	1	0	9	-205.339
1.404	1	0	10	-204.031
1.405	1	0	1	-199.008
1.405	1	0	2	-200.159
1.405	1	0	3	-202.684
1.405	1	0	4	-201.211
1.405	1	0	5	-197.84
1.405	1	0	6	-205.416
1.405	1	0	7	-197.69
1.405	1	0	8	-201.833
1.405	1	0	9	-205.339
1.405	1	0	10	-204.031
1.41	1	0	1	-199.008
1.41	1	0	2	-200.159
1.41	1	0	3	-202.684
1.41	1	0	4	-201.211
1.41	1	0	5	-197.84
1.41	1	0	6	-205.416
1.41	1	0	7	-197.69
1.41	1	0	8	-201.833
1.41	1	0	9	-205.339
1.41	1	0	10	-204.031
1.412	1	0	1	-199.008
1.412	1	0	2	-200.159
1.412	1	0	3	-202.684
1.412	1	0	4	-201.211
1.412	1	0	5	-197.84
1.412	1	0	6	-205.416
1.412	1	0	7	-197.69
1.412	1	0	8	-201.833
1.412	1	0	9	-205.339
1.412	1	0	10	-204.031
1.415	1	0	1	-199.008
1.415	1	0	2	-200.159
1.415	1	0	3	-202.684
1.415	1	0	4	-201.211
1.415	1	0	5	-197.84
1.415	1	0	6	-205.416
1.415	1	0	7	-197.69
1.415	1	0	8	-201.833
1.415	1	0	9	-205.339
1.415	1	0	10	-204.031
1.42	1	0	1	-199.008
1.42	1	0	2	-200.159
1.42	1	0	3	-202.684
1.42	1	0	4	-201.211
1.42	1	0	5	-197.84
1.42	1	0	6	-205.416
1.42	1	0	7	-197.69
1.42	1	0	8	-201.833
1.42	1	0	9	-205.339
1.42	1	0	10	-204.031
1.424	1	0	1	-199.008
1.424	1	0	2	-200.159
1.424	1	0	3	-202.684
1.424	1	0	4	-201.211
1.424	1	0	5	-197.84
1.424	1	0	6	-205.416
1.424	1	0	7	-197.69
1.424	1	0	8	-201.833
1.424	1	0	9	-205.339
1.424	1	0	10	-204.031
1.425	1	0	1	-199.008
1.425	1	0	2	-200.159
1.425	1	0	3	-202.684
1.425	1	0	4	-201.211
1.425	1	0	5	-197.84
1.425	1	0	6	-205.416
1.425	1	0	7	-197.69
1.425	1	0	8	-201.833
1.425	1	0	9	-205.339
1.425	1	0	10	-204.031
1.43	1	0	1	-199.008
1.43	1	0	2	-200.159
1.43	1	0	3	-202.684
1.43	1	0	4	-201.211
1.43	1	0	5	-197.84
1.43	1	0	6	-205.416
1.43	1	0	7	-197.69
1.43	1	0	8	-201.833
1.43	1	0	9	-205.339
1.43	1	0	10	-204.031
1.432	1	0	1	-199.008
1.432	1	0	2	-200.159
1.432	1	0	3	-202.684
1.432	1	0	4	-201.211
1.432	1	0	5	-197.84
1.432	1	0	6	-205.416
1.432	1	0	7	-197.69
1.432	1	0	8	-201.833
1.432	1	0	9	-205.339
1.432	1	0	10	-204.031
1.435	1	0	1	-199.008
1.435	1	0	2	-200.159
1.435	1	0	3	-202.684
1.435	1	0	4	-201.211
1.435	1	0	5	-197.84
1.435	1	0	6	-205.416
1.435	1	0	7	-197.69
1.435	1	0	8	-201.833
1.435	1	0	9	-205.339
1.435	1	0	10	-204.031
1.44	1	0	1	-199.008
1.44	1	0	2	-200.159
1.44	1	0	3	-202.684
1.44	1	0	4	-201.211
1.44	1	0	5	-197.84
1.44	1	0	6	-205.416
1.44	1	0	7	-197.69
1.44	1	0	8	-201.833
1.44	1	0	9	-205.339
1.44	1	0	10	-204.031
1.445	1	0	1	-199.008
1.445	1	0	2	-200.159
1.445	1	0	3	-202.684
1.445	1	0	4	-201.211
1.445	1	0	5	-197.84
1.445	1	0	6	-205.416
1.445	1	0	7	-197.69
1.445	1	0	8	-201.833
1.445	1	0	9	-205.339
1.445	1	0	10	-204.031
1.45	1	0	1	-199.008
1.45	1	0	2	-200.159
1.45	1	0	3	-202.684
1.45	1	0	4	-201.211
1.45	1	0	5	-197.84
1.45	1	0	6	-205.416
1.45	1	0	7	-197.69
1.45	1	0	8	-201.833
1.45	1	0	9	-205.339
1.45	1	0	10	-204.031
1.455	1	0	1	-199.008
1.455	1	0	2	-200.159
1.455	1	0	3	-202.684
1.455	1	0	4	-201.211
1.455	1	0	5	-197.84
1.455	1	0	6	-205.416
1.455	1	0	7	-197.69
1.455	1	0	8	-201.833
1.455	1	0	9	-205.339
1.455	1	0	10	-204.031
1.46	1	0	1	-199.008
1.46	1	0	2	-200.159
1.46	1	0	3	-202.684
1.46	1	0	4	-201.211
1.46	1	0	5	-197.84
1.46	1	0	6	-205.416
1.46	1	0	7	-197.69
1.46	1	0	8	-201.833
1.46	1	0	9	-205.339
1.46	1	0	10	-204.031
1.462	1	0	1	-199.008
1.462	1	0	2	-200.159
1.462	1	0	3	-202.684
1.462	1	0	4	-201.211
1.462	1	0	5	-197.84
1.462	1	0	6	-205.416
1.462	1	0	7	-197.69
1.462	1	0	8	-201.833
1.462	1	0	9	-205.339
1.462	1	0	10	-204.031
1.464	1	0	1	-199.008
1.464	1	0	2	-200.159
1.464	1	0	3	-202.684
1.464	1	0	4	-201.211
1.464	1	0	5	-197.84
1.464	1	0	6	-205.416
1.464	1	0	7	-197.69
1.464	1	0	8	-201.833
1.464	1	0	9	-205.339
1.464	1	0	10	-204.031
1.465	1	0	1	-199.008
1.465	1	0	2	-200.159
1.465	1	0	3	-202.684
1.465	1	0	4	-201.211
1.465	1	0	5	-197.84
1.465	1	0	6	-205.416
1.465	1	0	7	-197.69
1.465	1	0	8	-201.833
1.465	1	0	9	-205.339
1.465	1	0	10	-204.031
1.468	1	0	1	-199.008
1.468	1	0	2	-200.159
1.468	1	0	3	-202.684
1.468	1	0	4	-201.211
1.468	1	0	5	-197.84
1.468	1	0	6	-205.416
1.468	1	0	7	-197.69
1.468	1	0	8	-201.833
1.468	1	0	9	-205.339
1.468	1	0	10	-204.031
1.47	1	0	1	-199.008
1.47	1	0	2	-200.159
1.47	1	0	3	-202.684
1.47	1	0	4	-201.211
1.47	1	0	5	-197.84
1.47	1	0	6	-205.416
1.47	1	0	7	-197.69
1.47	1	0	8	-201.833
1.47	1	0	9	-205.339
1.47	1	0	10	-204.031
1.473	1	0	1	-199.008
1.473	1	0	2	-200.159
1.473	1	0	3	-202.684
1.473	1	0	4	-201.211
1.473	1	0	5	-197.84
1.473	1	0	6	-205.416
1.473	1	0	7	-197.69
1.473	1	0	8	-201.833
1.473	1	0	9	-205.339
1.473	1	0	10	-204.031
1.475	1	0	1	-199.008
1.475	1	0	2	-200.159
1.475	1	0	3	-202.684
1.475	1	0	4	-201.211
1.475	1	0	5	-197.84
1.475	1	0	6	-205.416
1.475	1	0	7	-197.69
1.475	1	0	8	-201.833
1.475	1	0	9	-205.339
1.475	1	0	10	-204.031
1.48	1	0	1	-199.008
1.48	1	0	2	-200.159
1.48	1	0	3	-202.684
1.48	1	0	4	-201.211
1.48	1	0	5	-197.84
1.48	1	0	6	-205.416
1.48	1	0	7	-197.69
1.48	1	0	8	-201.833
1.48	1	0	9	-205.339
1.48	1	0	10	-204.031
1.484	1	0	1	-199.008
1.484	1	0	2	-200.159
1.484	1	0	3	-202.684
1.484	1	0	4	-201.211
1.484	1	0	5	-197.84
1.484	1	0	6	-205.416
1.484	1	0	7	-197.69
1.484	1	0	8	-201.833
1.484	1	0	9	-205.339
1.484	1	0	10	-204.031
1.485	1	0	1	-199.008
1.485	1	0	2	-200.159
1.485	1	0	3	-202.684
1.485	1	0	4	-201.211
1.485	1	0	5	-197.84
1.485	1	0	6	-205.416
1.485	1	0	7	-197.69
1.485	1	0	8	-201.833
1.485	1	0	9	-205.339
1.485	1	0	10	-204.031
1.49	1	0	1	-199.008
1.49	1	0	2	-200.159
1.49	1	0	3	-202.684
1.49	1	0	4	-201.211
1.49	1	0	5	-197.84
1.49	1	0	6	-205.416
1.49	1	0	7	-197.69
1.49	1	0	8	-201.833
1.49	1	0	9	-205.339
1.49	1	0	10	-204.031
1.492	1	0	1	-199.008
1.492	1	0	2	-200.159
1.492	1	0	3	-202.684
1.492	1	0	4	-201.211
1.492	1	0	5	-197.84
1.492	1	0	6	-205.416
1.492	1	0	7	-197.69
1.492	1	0	8	-201.833
1.492	1	0	9	-205.339
1.492	1	0	10	-204.031
1.495	1	0	1	-199.008
1.495	1	0	2	-200.159
1.495	1	0	3	-202.684
1.495	1	0	4	-201.211
1.495	1	0	5	-197.84
1.495	1	0	6	-205.416
1.495	1	0	7	-197.69
1.495	1	0	8	-201.833
1.495	1	0	9	-205.339
1.495	1	0	10	-204.031
1.5	1	0	1	-199.008
1.5	1	0	2	-200.159
1.5	1	0	3	-202.684
1.5	1	0	4	-201.211
1.5	1	0	5	-197.84
1.5	1	0	6	-205.416
1.5	1	0	7	-197.69
1.5	1	0	8	-201.833
1.5	1	0	9	-205.339
1.5	1	0	10	-204.031
1.504	1	0	1	-199.008
1.504	1	0	2	-200.159
1.504	1	0	3	-202.684
1.504	1	0	4	-201.211
1.504	1	0	5	-197.84
1.504	1	0	6	-205.416
1.504	1	0	7	-197.69
1.504	1	0	8	-201.833
1.504	1	0	9	-205.339
1.504	1	0	10	-204.031
1.505	1	0	1	-199.008
1.505	1	0	2	-200.159
1.505	1	0	3	-202.684
1.505	1	0	4	-201.211
1.505	1	0	5	-197.84
1.505	1	0	6	-205.416
1.505	1	0	7	-197.69
1.505	1	0	8	-201.833
1.505	1	0	9	-205.339
1.505	1	0	10	-204.031
1.51	1	0	1	-199.008
1.51	1	0	2	-200.159
1.51	1	0	3	-202.684
1.51	1	0	4	-201.211
1.51	1	0	5	-197.84
1.51	1	0	6	-205.416
1.51	1	0	7	-197.69
1.51	1	0	8	-201.833
1.51	1	0	9	-205.339
1.51	1	0	10	-204.031
1.512	1	0	1	-199.008
1.512	1	0	2	-200.159
1.512	1	0	3	-202.684
1.512	1	0	4	-201.211
1.512	1	0	5	-197.84
1.512	1	0	6	-205.416
1.512	1	0	7	-197.69
1.512	1	0	8	-201.833
1.512	1	0	9	-205.339
1.512	1	0	10	-204.031
1.515	1	0	1	-199.008
1.515	1	0	2	-200.159
1.515	1	0	3	-202.684
1.515	1	0	4	-201.211
1.515	1	0	5	-197.84
1.515	1	0	6	-205.416
1.515	1	0	7	-197.69
1.515	1	0	8	-201.833
