Time,Node,X,Y,Z,Speed,Latitude,Longitude,Altitude
+1.845e+12ns,0,-4.54744e+06,4.67194e+06,-1.41279e+06,-5506.35:-2075.97:-6.37601e+06,-12.2267,134.226,300000
+1.845e+12ns,1,5.98482e+06,156718,2.17878e+06,10.0142:0:-6.37097e+06,19.9978,1.5,3
+1.85e+12ns,0,-4.57529e+06,4.64137e+06,-1.42363e+06,-5540.9:-2066:-6.37598e+06,-12.322,134.589,300000
+1.85e+12ns,1,5.98477e+06,156717,2.17892e+06,10.0142:0:-6.37097e+06,19.9991,1.5,3
+1.855e+12ns,0,-4.60294e+06,4.6106e+06,-1.43442e+06,-5575.22:-2055.96:-6.37594e+06,-12.4169,134.952,300000
+1.855e+12ns,1,5.98472e+06,156715,2.17906e+06,10.0142:0:-6.37097e+06,20.0005,1.5,3
+1.86e+12ns,0,-4.6304e+06,4.57964e+06,-1.44516e+06,-5609.32:-2045.84:-6.37591e+06,-12.5113,135.316,300000
+1.86e+12ns,1,5.98466e+06,156714,2.1792e+06,10.0142:0:-6.37097e+06,20.0018,1.5,3
+1.865e+12ns,0,-4.65767e+06,4.5485e+06,-1.45584e+06,-5643.18:-2035.64:-6.37587e+06,-12.6054,135.679,300000
+1.865e+12ns,1,5.98461e+06,156713,2.17934e+06,10.0142:0:-6.37097e+06,20.0032,1.5,3
+1.87e+12ns,0,-4.68475e+06,4.51717e+06,-1.46647e+06,-5676.81:-2025.37:-6.37584e+06,-12.6989,136.043,300000
+1.87e+12ns,1,5.98456e+06,156711,2.17948e+06,10.0142:0:-6.37097e+06,20.0045,1.5,3
+1.875e+12ns,0,-4.71164e+06,4.48565e+06,-1.47705e+06,-5710.2:-2015.02:-6.3758e+06,-12.7921,136.408,300000
+1.875e+12ns,1,5.98451e+06,156710,2.17962e+06,10.0142:0:-6.37097e+06,20.0059,1.5,3
+1.88e+12ns,0,-4.73832e+06,4.45395e+06,-1.48757e+06,-5743.36:-2004.6:-6.37577e+06,-12.8848,136.772,300000
+1.88e+12ns,1,5.98446e+06,156709,2.17977e+06,10.0142:0:-6.37097e+06,20.0072,1.5,3
+1.885e+12ns,0,-4.76481e+06,4.42207e+06,-1.49804e+06,-5776.29:-1994.11:-6.37573e+06,-12.977,137.137,300000
+1.885e+12ns,1,5.98441e+06,156707,2.17991e+06,10.0142:0:-6.37097e+06,20.0086,1.5,3
+1.89e+12ns,0,-4.79111e+06,4.39e+06,-1.50845e+06,-5808.97:-1983.54:-6.3757e+06,-13.0688,137.502,300000
+1.89e+12ns,1,5.98436e+06,156706,2.18005e+06,10.0142:0:-6.37097e+06,20.0099,1.5,3
+1.895e+12ns,0,-4.8172e+06,4.35776e+06,-1.51881e+06,-5841.42:-1972.9:-6.37566e+06,-13.1601,137.867,300000
+1.895e+12ns,1,5.9843e+06,156705,2.18019e+06,10.0142:0:-6.37097e+06,20.0113,1.5,3
+1.9e+12ns,0,-4.84309e+06,4.32533e+06,-1.52911e+06,-5873.63:-1962.19:-6.37563e+06,-13.251,138.232,300000
+1.9e+12ns,1,5.98425e+06,156703,2.18033e+06,10.0142:0:-6.37097e+06,20.0126,1.5,3
+1.905e+12ns,0,-4.86878e+06,4.29273e+06,-1.53935e+06,-5905.59:-1951.41:-6.37559e+06,-13.3414,138.598,300000
+1.905e+12ns,1,5.9842e+06,156702,2.18047e+06,10.0142:0:-6.37097e+06,20.014,1.5,3
+1.91e+12ns,0,-4.89427e+06,4.25996e+06,-1.54954e+06,-5937.32:-1940.55:-6.37555e+06,-13.4314,138.964,300000
+1.91e+12ns,1,5.98415e+06,156701,2.18061e+06,10.0142:0:-6.37097e+06,20.0153,1.5,3
+1.915e+12ns,0,-4.91956e+06,4.22701e+06,-1.55967e+06,-5968.8:-1929.62:-6.37552e+06,-13.5208,139.33,300000
+1.915e+12ns,1,5.9841e+06,156699,2.18075e+06,10.0142:0:-6.37097e+06,20.0167,1.5,3
+1.92e+12ns,0,-4.94464e+06,4.19388e+06,-1.56975e+06,-6000.03:-1918.62:-6.37548e+06,-13.6098,139.696,300000
+1.92e+12ns,1,5.98405e+06,156698,2.18089e+06,10.0142:0:-6.37097e+06,20.018,1.5,3
+1.925e+12ns,0,-4.96952e+06,4.16059e+06,-1.57976e+06,-6031.01:-1907.55:-6.37544e+06,-13.6984,140.063,300000
+1.925e+12ns,1,5.984e+06,156696,2.18103e+06,10.0142:0:-6.37097e+06,20.0194,1.5,3
+1.93e+12ns,0,-4.99419e+06,4.12712e+06,-1.58972e+06,-6061.75:-1896.41:-6.37541e+06,-13.7864,140.43,300000
+1.93e+12ns,1,5.98395e+06,156695,2.18117e+06,10.0142:0:-6.37097e+06,20.0207,1.5,3
+1.935e+12ns,0,-5.01865e+06,4.09348e+06,-1.59962e+06,-6092.24:-1885.2:-6.37537e+06,-13.874,140.797,300000
+1.935e+12ns,1,5.98389e+06,156694,2.18132e+06,10.0142:0:-6.37097e+06,20.0221,1.5,3
+1.94e+12ns,0,-5.04291e+06,4.05968e+06,-1.60946e+06,-6122.48:-1873.93:-6.37533e+06,-13.9611,141.165,300000
+1.94e+12ns,1,5.98384e+06,156692,2.18146e+06,10.0142:0:-6.37097e+06,20.0234,1.5,3
+1.945e+12ns,0,-5.06695e+06,4.02571e+06,-1.61924e+06,-6152.46:-1862.58:-6.37529e+06,-14.0476,141.533,300000
+1.945e+12ns,1,5.98379e+06,156691,2.1816e+06,10.0142:0:-6.37097e+06,20.0248,1.5,3
+1.95e+12ns,0,-5.09078e+06,3.99157e+06,-1.62896e+06,-6182.2:-1851.16:-6.37525e+06,-14.1337,141.901,300000
+1.95e+12ns,1,5.98374e+06,156690,2.18174e+06,10.0142:0:-6.37097e+06,20.0261,1.5,3
+1.955e+12ns,0,-5.11441e+06,3.95727e+06,-1.63863e+06,-6211.67:-1839.68:-6.37522e+06,-14.2193,142.269,300000
+1.955e+12ns,1,5.98369e+06,156688,2.18188e+06,10.0142:0:-6.37097e+06,20.0275,1.5,3
+1.96e+12ns,0,-5.13782e+06,3.92281e+06,-1.64823e+06,-6240.9:-1828.12:-6.37518e+06,-14.3044,142.638,300000
+1.96e+12ns,1,5.98364e+06,156687,2.18202e+06,10.0142:0:-6.37097e+06,20.0288,1.5,3
+1.965e+12ns,0,-5.16101e+06,3.88819e+06,-1.65777e+06,-6269.86:-1816.5:-6.37514e+06,-14.389,143.006,300000
+1.965e+12ns,1,5.98359e+06,156686,2.18216e+06,10.0142:0:-6.37097e+06,20.0301,1.5,3
+1.97e+12ns,0,-5.18399e+06,3.85341e+06,-1.66725e+06,-6298.57:-1804.82:-6.3751e+06,-14.473,143.376,300000
+1.97e+12ns,1,5.98353e+06,156684,2.1823e+06,10.0142:0:-6.37097e+06,20.0315,1.5,3
+1.975e+12ns,0,-5.20676e+06,3.81847e+06,-1.67667e+06,-6327.02:-1793.06:-6.37506e+06,-14.5566,143.745,300000
+1.975e+12ns,1,5.98348e+06,156683,2.18244e+06,10.0142:0:-6.37097e+06,20.0328,1.5,3
+1.98e+12ns,0,-5.22931e+06,3.78337e+06,-1.68602e+06,-6355.21:-1781.25:-6.37502e+06,-14.6397,144.114,300000
+1.98e+12ns,1,5.98343e+06,156682,2.18258e+06,10.0142:0:-6.37097e+06,20.0342,1.5,3
+1.985e+12ns,0,-5.25164e+06,3.74812e+06,-1.69532e+06,-6383.13:-1769.36:-6.37498e+06,-14.7222,144.484,300000
+1.985e+12ns,1,5.98338e+06,156680,2.18273e+06,10.0142:0:-6.37097e+06,20.0355,1.5,3
+1.99e+12ns,0,-5.27376e+06,3.71272e+06,-1.70455e+06,-6410.8:-1757.41:-6.37495e+06,-14.8042,144.855,300000
+1.99e+12ns,1,5.98333e+06,156679,2.18287e+06,10.0142:0:-6.37097e+06,20.0369,1.5,3
+1.995e+12ns,0,-5.29565e+06,3.67716e+06,-1.71372e+06,-6438.2:-1745.4:-6.37491e+06,-14.8856,145.225,300000
+1.995e+12ns,1,5.98328e+06,156678,2.18301e+06,10.0142:0:-6.37097e+06,20.0382,1.5,3
+2e+12ns,0,-5.31733e+06,3.64145e+06,-1.72282e+06,-6465.33:-1733.32:-6.37487e+06,-14.9666,145.596,300000
+2e+12ns,1,5.98323e+06,156676,2.18315e+06,10.0142:0:-6.37097e+06,20.0396,1.5,3
+2.005e+12ns,0,-5.33878e+06,3.6056e+06,-1.73187e+06,-6492.2:-1721.18:-6.37483e+06,-15.047,145.967,300000
+2.005e+12ns,1,5.98317e+06,156675,2.18329e+06,10.0142:0:-6.37097e+06,20.0409,1.5,3
+2.01e+12ns,0,-5.36001e+06,3.56959e+06,-1.74085e+06,-6518.81:-1708.97:-6.37479e+06,-15.1269,146.338,300000
+2.01e+12ns,1,5.98312e+06,156674,2.18343e+06,10.0142:0:-6.37097e+06,20.0423,1.5,3
+2.015e+12ns,0,-5.38102e+06,3.53344e+06,-1.74976e+06,-6545.14:-1696.7:-6.37475e+06,-15.2062,146.709,300000
+2.015e+12ns,1,5.98307e+06,156672,2.18357e+06,10.0142:0:-6.37097e+06,20.0436,1.5,3
+2.02e+12ns,0,-5.40181e+06,3.49714e+06,-1.75861e+06,-6571.21:-1684.37:-6.37471e+06,-15.285,147.081,300000
+2.02e+12ns,1,5.98302e+06,156671,2.18371e+06,10.0142:0:-6.37097e+06,20.045,1.5,3
+2.025e+12ns,0,-5.42237e+06,3.46071e+06,-1.7674e+06,-6597:-1671.98:-6.37467e+06,-15.3632,147.453,300000
+2.025e+12ns,1,5.98297e+06,156670,2.18385e+06,10.0142:0:-6.37097e+06,20.0463,1.5,3
+2.03e+12ns,0,-5.4427e+06,3.42413e+06,-1.77612e+06,-6622.53:-1659.52:-6.37462e+06,-15.4409,147.825,300000
+2.03e+12ns,1,5.98292e+06,156668,2.18399e+06,10.0142:0:-6.37097e+06,20.0477,1.5,3
+2.035e+12ns,0,-5.46281e+06,3.3874e+06,-1.78477e+06,-6647.78:-1647.01:-6.37458e+06,-15.5181,148.198,300000
+2.035e+12ns,1,5.98287e+06,156667,2.18413e+06,10.0142:0:-6.37097e+06,20.049,1.5,3
+2.04e+12ns,0,-5.48269e+06,3.35055e+06,-1.79336e+06,-6672.75:-1634.43:-6.37454e+06,-15.5947,148.57,300000
+2.04e+12ns,1,5.98282e+06,156666,2.18428e+06,10.0142:0:-6.37097e+06,20.0504,1.5,3
+2.045e+12ns,0,-5.50235e+06,3.31355e+06,-1.80189e+06,-6697.46:-1621.8:-6.3745e+06,-15.6707,148.943,300000
+2.045e+12ns,1,5.98276e+06,156664,2.18442e+06,10.0142:0:-6.37097e+06,20.0517,1.5,3
+2.05e+12ns,0,-5.52177e+06,3.27642e+06,-1.81035e+06,-6721.89:-1609.1:-6.37446e+06,-15.7461,149.317,300000
+2.05e+12ns,1,5.98271e+06,156663,2.18456e+06,10.0142:0:-6.37097e+06,20.0531,1.5,3
+2.055e+12ns,0,-5.54097e+06,3.23915e+06,-1.81874e+06,-6746.04:-1596.35:-6.37442e+06,-15.821,149.69,300000
+2.055e+12ns,1,5.98266e+06,156661,2.1847e+06,10.0142:0:-6.37097e+06,20.0544,1.5,3
+2.06e+12ns,0,-5.55994e+06,3.20175e+06,-1.82706e+06,-6769.91:-1583.53:-6.37438e+06,-15.8954,150.064,300000
+2.06e+12ns,1,5.98261e+06,156660,2.18484e+06,10.0142:0:-6.37097e+06,20.0558,1.5,3
+2.065e+12ns,0,-5.57867e+06,3.16422e+06,-1.83532e+06,-6793.51:-1570.66:-6.37434e+06,-15.9691,150.438,300000
+2.065e+12ns,1,5.98256e+06,156659,2.18498e+06,10.0142:0:-6.37097e+06,20.0571,1.5,3
+2.07e+12ns,0,-5.59717e+06,3.12656e+06,-1.84351e+06,-6816.82:-1557.73:-6.37429e+06,-16.0423,150.812,300000
+2.07e+12ns,1,5.98251e+06,156657,2.18512e+06,10.0142:0:-6.37097e+06,20.0585,1.5,3
+2.075e+12ns,0,-5.61544e+06,3.08877e+06,-1.85163e+06,-6839.86:-1544.74:-6.37425e+06,-16.1149,151.187,300000
+2.075e+12ns,1,5.98246e+06,156656,2.18526e+06,10.0142:0:-6.37097e+06,20.0598,1.5,3
+2.08e+12ns,0,-5.63348e+06,3.05086e+06,-1.85968e+06,-6862.61:-1531.7:-6.37421e+06,-16.1869,151.562,300000
+2.08e+12ns,1,5.9824e+06,156655,2.1854e+06,10.0142:0:-6.37097e+06,20.0612,1.5,3
+2.085e+12ns,0,-5.65128e+06,3.01282e+06,-1.86767e+06,-6885.08:-1518.6:-6.37417e+06,-16.2583,151.937,300000
+2.085e+12ns,1,5.98235e+06,156653,2.18554e+06,10.0142:0:-6.37097e+06,20.0625,1.5,3
+2.09e+12ns,0,-5.66885e+06,2.97466e+06,-1.87558e+06,-6907.27:-1505.44:-6.37413e+06,-16.3291,152.312,300000
+2.09e+12ns,1,5.9823e+06,156652,2.18568e+06,10.0142:0:-6.37097e+06,20.0639,1.5,3
+2.095e+12ns,0,-5.68618e+06,2.93637e+06,-1.88343e+06,-6929.18:-1492.23:-6.37408e+06,-16.3994,152.688,300000
+2.095e+12ns,1,5.98225e+06,156651,2.18583e+06,10.0142:0:-6.37097e+06,20.0652,1.5,3
+2.1e+12ns,0,-5.70328e+06,2.89797e+06,-1.89121e+06,-6950.8:-1478.96:-6.37404e+06,-16.469,153.064,300000
+2.1e+12ns,1,5.9822e+06,156649,2.18597e+06,10.0142:0:-6.37097e+06,20.0666,1.5,3
+2.105e+12ns,0,-5.72014e+06,2.85944e+06,-1.89892e+06,-6972.13:-1465.64:-6.374e+06,-16.5381,153.44,300000
+2.105e+12ns,1,5.98215e+06,156648,2.18611e+06,10.0142:0:-6.37097e+06,20.0679,1.5,3
+2.11e+12ns,0,-5.73676e+06,2.8208e+06,-1.90655e+06,-6993.18:-1452.27:-6.37396e+06,-16.6065,153.816,300000
+2.11e+12ns,1,5.9821e+06,156647,2.18625e+06,10.0142:0:-6.37097e+06,20.0693,1.5,3
+2.115e+12ns,0,-5.75314e+06,2.78205e+06,-1.91412e+06,-7013.94:-1438.84:-6.37391e+06,-16.6744,154.193,300000
+2.115e+12ns,1,5.98204e+06,156645,2.18639e+06,10.0142:0:-6.37097e+06,20.0706,1.5,3
+2.12e+12ns,0,-5.76928e+06,2.74318e+06,-1.92162e+06,-7034.41:-1425.36:-6.37387e+06,-16.7416,154.57,300000
+2.12e+12ns,1,5.98199e+06,156644,2.18653e+06,10.0142:0:-6.37097e+06,20.072,1.5,3
+2.125e+12ns,0,-5.78518e+06,2.7042e+06,-1.92905e+06,-7054.59:-1411.82:-6.37383e+06,-16.8082,154.947,300000
+2.125e+12ns,1,5.98194e+06,156643,2.18667e+06,10.0142:0:-6.37097e+06,20.0733,1.5,3
+2.13e+12ns,0,-5.80085e+06,2.6651e+06,-1.9364e+06,-7074.48:-1398.24:-6.37378e+06,-16.8742,155.324,300000
+2.13e+12ns,1,5.98189e+06,156641,2.18681e+06,10.0142:0:-6.37097e+06,20.0747,1.5,3
+2.135e+12ns,0,-5.81627e+06,2.6259e+06,-1.94369e+06,-7094.08:-1384.6:-6.37374e+06,-16.9396,155.702,300000
+2.135e+12ns,1,5.98184e+06,156640,2.18695e+06,10.0142:0:-6.37097e+06,20.076,1.5,3
+2.14e+12ns,0,-5.83145e+06,2.58659e+06,-1.9509e+06,-7113.39:-1370.91:-6.3737e+06,-17.0044,156.08,300000
+2.14e+12ns,1,5.98179e+06,156639,2.18709e+06,10.0142:0:-6.37097e+06,20.0774,1.5,3
+2.145e+12ns,0,-5.84638e+06,2.54718e+06,-1.95804e+06,-7132.41:-1357.17:-6.37365e+06,-17.0685,156.458,300000
+2.145e+12ns,1,5.98173e+06,156637,2.18723e+06,10.0142:0:-6.37097e+06,20.0787,1.5,3
+2.15e+12ns,0,-5.86108e+06,2.50766e+06,-1.96511e+06,-7151.13:-1343.38:-6.37361e+06,-17.1321,156.836,300000
+2.15e+12ns,1,5.98168e+06,156636,2.18737e+06,10.0142:0:-6.37097e+06,20.0801,1.5,3
+2.155e+12ns,0,-5.87553e+06,2.46804e+06,-1.97211e+06,-7169.56:-1329.54:-6.37357e+06,-17.195,157.215,300000
+2.155e+12ns,1,5.98163e+06,156635,2.18752e+06,10.0142:0:-6.37097e+06,20.0814,1.5,3
+2.16e+12ns,0,-5.88973e+06,2.42831e+06,-1.97903e+06,-7187.69:-1315.66:-6.37352e+06,-17.2572,157.594,300000
+2.16e+12ns,1,5.98158e+06,156633,2.18766e+06,10.0142:0:-6.37097e+06,20.0828,1.5,3
+2.165e+12ns,0,-5.90369e+06,2.38849e+06,-1.98588e+06,-7205.53:-1301.72:-6.37348e+06,-17.3189,157.973,300000
+2.165e+12ns,1,5.98153e+06,156632,2.1878e+06,10.0142:0:-6.37097e+06,20.0841,1.5,3
+2.17e+12ns,0,-5.91741e+06,2.34857e+06,-1.99266e+06,-7223.07:-1287.74:-6.37343e+06,-17.3799,158.352,300000
+2.17e+12ns,1,5.98148e+06,156630,2.18794e+06,10.0142:0:-6.37097e+06,20.0855,1.5,3
+2.175e+12ns,0,-5.93088e+06,2.30856e+06,-1.99937e+06,-7240.32:-1273.71:-6.37339e+06,-17.4402,158.732,300000
+2.175e+12ns,1,5.98143e+06,156629,2.18808e+06,10.0142:0:-6.37097e+06,20.0868,1.5,3
+2.18e+12ns,0,-5.9441e+06,2.26845e+06,-2.006e+06,-7257.27:-1259.63:-6.37334e+06,-17.4999,159.112,300000
+2.18e+12ns,1,5.98137e+06,156628,2.18822e+06,10.0142:0:-6.37097e+06,20.0882,1.5,3
+2.185e+12ns,0,-5.95708e+06,2.22825e+06,-2.01256e+06,-7273.91:-1245.51:-6.3733e+06,-17.559,159.492,300000
+2.185e+12ns,1,5.98132e+06,156626,2.18836e+06,10.0142:0:-6.37097e+06,20.0895,1.5,3
+2.19e+12ns,0,-5.96981e+06,2.18795e+06,-2.01904e+06,-7290.26:-1231.34:-6.37326e+06,-17.6174,159.872,300000
+2.19e+12ns,1,5.98127e+06,156625,2.1885e+06,10.0142:0:-6.37097e+06,20.0909,1.5,3
+2.195e+12ns,0,-5.98229e+06,2.14757e+06,-2.02545e+06,-7306.31:-1217.12:-6.37321e+06,-17.6752,160.252,300000
+2.195e+12ns,1,5.98122e+06,156624,2.18864e+06,10.0142:0:-6.37097e+06,20.0922,1.5,3
+2.2e+12ns,0,-5.99452e+06,2.1071e+06,-2.03179e+06,-7322.06:-1202.86:-6.37317e+06,-17.7323,160.633,300000
+2.2e+12ns,1,5.98117e+06,156622,2.18878e+06,10.0142:0:-6.37097e+06,20.0936,1.5,3
+2.205e+12ns,0,-6.0065e+06,2.06654e+06,-2.03805e+06,-7337.51:-1188.56:-6.37312e+06,-17.7887,161.014,300000
+2.205e+12ns,1,5.98112e+06,156621,2.18892e+06,10.0142:0:-6.37097e+06,20.0949,1.5,3
+2.21e+12ns,0,-6.01823e+06,2.0259e+06,-2.04423e+06,-7352.66:-1174.21:-6.37308e+06,-17.8445,161.395,300000
+2.21e+12ns,1,5.98107e+06,156620,2.18907e+06,10.0142:0:-6.37097e+06,20.0962,1.5,3
+2.215e+12ns,0,-6.02971e+06,1.98518e+06,-2.05034e+06,-7367.5:-1159.82:-6.37303e+06,-17.8997,161.777,300000
+2.215e+12ns,1,5.98101e+06,156618,2.18921e+06,10.0142:0:-6.37097e+06,20.0976,1.5,3
+2.22e+12ns,0,-6.04094e+06,1.94437e+06,-2.05638e+06,-7382.05:-1145.38:-6.37299e+06,-17.9542,162.158,300000
+2.22e+12ns,1,5.98096e+06,156617,2.18935e+06,10.0142:0:-6.37097e+06,20.0989,1.5,3
+2.225e+12ns,0,-6.05192e+06,1.90349e+06,-2.06233e+06,-7396.28:-1130.91:-6.37294e+06,-18.008,162.54,300000
+2.225e+12ns,1,5.98091e+06,156616,2.18949e+06,10.0142:0:-6.37097e+06,20.1003,1.5,3
+2.23e+12ns,0,-6.06265e+06,1.86253e+06,-2.06822e+06,-7410.22:-1116.39:-6.3729e+06,-18.0611,162.922,300000
+2.23e+12ns,1,5.98086e+06,156614,2.18963e+06,10.0142:0:-6.37097e+06,20.1016,1.5,3
+2.235e+12ns,0,-6.07313e+06,1.82149e+06,-2.07402e+06,-7423.85:-1101.83:-6.37285e+06,-18.1136,163.305,300000
+2.235e+12ns,1,5.98081e+06,156613,2.18977e+06,10.0142:0:-6.37097e+06,20.103,1.5,3
+2.24e+12ns,0,-6.08335e+06,1.78038e+06,-2.07975e+06,-7437.17:-1087.23:-6.3728e+06,-18.1654,163.687,300000
+2.24e+12ns,1,5.98076e+06,156612,2.18991e+06,10.0142:0:-6.37097e+06,20.1043,1.5,3
+2.245e+12ns,0,-6.09332e+06,1.73919e+06,-2.08541e+06,-7450.19:-1072.59:-6.37276e+06,-18.2165,164.07,300000
+2.245e+12ns,1,5.9807e+06,156610,2.19005e+06,10.0142:0:-6.37097e+06,20.1057,1.5,3
+2.25e+12ns,0,-6.10304e+06,1.69794e+06,-2.09098e+06,-7462.9:-1057.91:-6.37271e+06,-18.2669,164.453,300000
+2.25e+12ns,1,5.98065e+06,156609,2.19019e+06,10.0142:0:-6.37097e+06,20.107,1.5,3
+2.255e+12ns,0,-6.1125e+06,1.65661e+06,-2.09648e+06,-7475.31:-1043.2:-6.37267e+06,-18.3167,164.836,300000
+2.255e+12ns,1,5.9806e+06,156608,2.19033e+06,10.0142:0:-6.37097e+06,20.1084,1.5,3
+2.26e+12ns,0,-6.12171e+06,1.61522e+06,-2.10191e+06,-7487.4:-1028.44:-6.37262e+06,-18.3657,165.219,300000
+2.26e+12ns,1,5.98055e+06,156606,2.19047e+06,10.0142:0:-6.37097e+06,20.1097,1.5,3
+2.265e+12ns,0,-6.13066e+06,1.57376e+06,-2.10725e+06,-7499.19:-1013.65:-6.37258e+06,-18.4141,165.603,300000
+2.265e+12ns,1,5.9805e+06,156605,2.19061e+06,10.0142:0:-6.37097e+06,20.1111,1.5,3
+2.27e+12ns,0,-6.13936e+06,1.53224e+06,-2.11252e+06,-7510.68:-998.814:-6.37253e+06,-18.4618,165.987,300000
+2.27e+12ns,1,5.98045e+06,156604,2.19076e+06,10.0142:0:-6.37097e+06,20.1124,1.5,3
+2.275e+12ns,0,-6.1478e+06,1.49065e+06,-2.11771e+06,-7521.85:-983.946:-6.37248e+06,-18.5088,166.371,300000
+2.275e+12ns,1,5.9804e+06,156602,2.1909e+06,10.0142:0:-6.37097e+06,20.1138,1.5,3
+2.28e+12ns,0,-6.15599e+06,1.44901e+06,-2.12282e+06,-7532.71:-969.042:-6.37244e+06,-18.5551,166.755,300000
+2.28e+12ns,1,5.98034e+06,156601,2.19104e+06,10.0142:0:-6.37097e+06,20.1151,1.5,3
+2.285e+12ns,0,-6.16392e+06,1.4073e+06,-2.12786e+06,-7543.27:-954.102:-6.37239e+06,-18.6007,167.139,300000
+2.285e+12ns,1,5.98029e+06,156599,2.19118e+06,10.0142:0:-6.37097e+06,20.1165,1.5,3
+2.29e+12ns,0,-6.1716e+06,1.36554e+06,-2.13281e+06,-7553.51:-939.127:-6.37235e+06,-18.6457,167.524,300000
+2.29e+12ns,1,5.98024e+06,156598,2.19132e+06,10.0142:0:-6.37097e+06,20.1178,1.5,3
+2.295e+12ns,0,-6.17902e+06,1.32372e+06,-2.13769e+06,-7563.44:-924.117:-6.3723e+06,-18.6899,167.908,300000
+2.295e+12ns,1,5.98019e+06,156597,2.19146e+06,10.0142:0:-6.37097e+06,20.1192,1.5,3
+2.3e+12ns,0,-6.18618e+06,1.28185e+06,-2.14249e+06,-7573.07:-909.074:-6.37225e+06,-18.7334,168.293,300000
+2.3e+12ns,1,5.98014e+06,156595,2.1916e+06,10.0142:0:-6.37097e+06,20.1205,1.5,3
+2.305e+12ns,0,-6.19309e+06,1.23993e+06,-2.14721e+06,-7582.38:-893.997:-6.37221e+06,-18.7762,168.678,300000
+2.305e+12ns,1,5.98009e+06,156594,2.19174e+06,10.0142:0:-6.37097e+06,20.1219,1.5,3
+2.31e+12ns,0,-6.19973e+06,1.19795e+06,-2.15185e+06,-7591.38:-878.887:-6.37216e+06,-18.8183,169.064,300000
+2.31e+12ns,1,5.98003e+06,156593,2.19188e+06,10.0142:0:-6.37097e+06,20.1232,1.5,3
+2.315e+12ns,0,-6.20612e+06,1.15593e+06,-2.15641e+06,-7600.06:-863.744:-6.37212e+06,-18.8597,169.449,300000
+2.315e+12ns,1,5.97998e+06,156591,2.19202e+06,10.0142:0:-6.37097e+06,20.1246,1.5,3
+2.32e+12ns,0,-6.21225e+06,1.11386e+06,-2.1609e+06,-7608.44:-848.57:-6.37207e+06,-18.9004,169.835,300000
+2.32e+12ns,1,5.97993e+06,156590,2.19216e+06,10.0142:0:-6.37097e+06,20.1259,1.5,3
+2.325e+12ns,0,-6.21813e+06,1.07175e+06,-2.1653e+06,-7616.5:-833.365:-6.37202e+06,-18.9404,170.221,300000
+2.325e+12ns,1,5.97988e+06,156589,2.1923e+06,10.0142:0:-6.37097e+06,20.1273,1.5,3
+2.33e+12ns,0,-6.22374e+06,1.02959e+06,-2.16962e+06,-7624.25:-818.129:-6.37198e+06,-18.9796,170.607,300000
+2.33e+12ns,1,5.97983e+06,156587,2.19245e+06,10.0142:0:-6.37097e+06,20.1286,1.5,3
+2.335e+12ns,0,-6.22909e+06,987389,-2.17386e+06,-7631.68:-802.863:-6.37193e+06,-19.0182,170.993,300000
+2.335e+12ns,1,5.97978e+06,156586,2.19259e+06,10.0142:0:-6.37097e+06,20.13,1.5,3
+2.34e+12ns,0,-6.23419e+06,945149,-2.17803e+06,-7638.81:-787.567:-6.37188e+06,-19.056,171.379,300000
+2.34e+12ns,1,5.97972e+06,156585,2.19273e+06,10.0142:0:-6.37097e+06,20.1313,1.5,3
+2.345e+12ns,0,-6.23903e+06,902871,-2.18211e+06,-7645.61:-772.243:-6.37184e+06,-19.0931,171.766,300000
+2.345e+12ns,1,5.97967e+06,156583,2.19287e+06,10.0142:0:-6.37097e+06,20.1327,1.5,3
+2.35e+12ns,0,-6.2436e+06,860556,-2.18611e+06,-7652.11:-756.889:-6.37179e+06,-19.1295,172.152,300000
+2.35e+12ns,1,5.97962e+06,156582,2.19301e+06,10.0142:0:-6.37097e+06,20.134,1.5,3
+2.355e+12ns,0,-6.24792e+06,818207,-2.19004e+06,-7658.29:-741.509:-6.37174e+06,-19.1651,172.539,300000
+2.355e+12ns,1,5.97957e+06,156581,2.19315e+06,10.0142:0:-6.37097e+06,20.1354,1.5,3
+2.36e+12ns,0,-6.25198e+06,775824,-2.19388e+06,-7664.15:-726.1:-6.3717e+06,-19.2001,172.926,300000
+2.36e+12ns,1,5.97952e+06,156579,2.19329e+06,10.0142:0:-6.37097e+06,20.1367,1.5,3
+2.365e+12ns,0,-6.25578e+06,733410,-2.19764e+06,-7669.7:-710.665:-6.37165e+06,-19.2343,173.313,300000
+2.365e+12ns,1,5.97947e+06,156578,2.19343e+06,10.0142:0:-6.37097e+06,20.1381,1.5,3
+2.37e+12ns,0,-6.25931e+06,690967,-2.20132e+06,-7674.93:-695.204:-6.3716e+06,-19.2678,173.701,300000
+2.37e+12ns,1,5.97941e+06,156576,2.19357e+06,10.0142:0:-6.37097e+06,20.1394,1.5,3
+2.375e+12ns,0,-6.26259e+06,648495,-2.20492e+06,-7679.85:-679.718:-6.37156e+06,-19.3005,174.088,300000
+2.375e+12ns,1,5.97936e+06,156575,2.19371e+06,10.0142:0:-6.37097e+06,20.1408,1.5,3
+2.38e+12ns,0,-6.26561e+06,605998,-2.20844e+06,-7684.46:-664.206:-6.37151e+06,-19.3325,174.476,300000
+2.38e+12ns,1,5.97931e+06,156574,2.19385e+06,10.0142:0:-6.37097e+06,20.1421,1.5,3
