Time	CellId	RNTI	BWPId	SINR(dB)
0.250071	61	1	0	-5.21704
0.250071	61	2	0	-28.5592
0.250071	67	1	0	-0.211519
0.250071	85	1	0	-7.27351
0.250071	111	1	0	-7.40949
0.250071	151	1	0	-8.13293
0.253071	11	1	0	-17.1837
0.253071	21	1	0	9.98105
0.253071	41	1	0	10.6167
0.253071	41	2	0	-12.4507
0.253071	61	1	0	7.16616
0.253071	61	2	0	-13.8615
0.253071	67	1	0	20.8371
0.253071	85	1	0	7.16485
0.253071	111	1	0	7.27286
0.253071	151	1	0	6.22643
0.255071	11	1	0	-34.9908
0.255071	21	1	0	-6.14231
0.255071	41	1	0	-4.57138
0.255071	41	2	0	-29.525
0.255071	61	1	0	-5.80191
0.255071	61	2	0	-28.3193
0.255071	67	1	0	-0.669638
0.255071	85	1	0	-7.25315
0.255071	111	1	0	-7.40952
0.255071	151	1	0	-8.43609
0.258071	11	1	0	8.16575
0.260071	11	1	0	-34.5287
0.260071	21	1	0	-5.9618
0.260071	41	1	0	-4.71198
0.260071	41	2	0	-30.4077
0.260071	61	1	0	-5.80267
0.260071	61	2	0	-28.6286
0.260071	67	1	0	-0.0742397
0.260071	85	1	0	-7.25587
0.260071	111	1	0	-7.42218
0.260071	151	1	0	-8.41422
0.263071	11	1	0	-17.8936
0.263071	21	1	0	10.0926
0.263071	41	1	0	10.3865
0.263071	41	2	0	-13.2483
0.263071	61	1	0	6.59513
0.263071	61	2	0	-13.798
0.263071	67	1	0	20.8593
0.263071	85	1	0	7.04243
0.263071	111	1	0	7.19279
0.263071	151	1	0	6.33431
0.265071	11	1	0	-33.9897
0.265071	21	1	0	-5.9862
0.265071	41	1	0	-4.63298
0.265071	41	2	0	-29.4521
0.265071	61	1	0	-5.14207
0.265071	61	2	0	-28.8585
0.265071	67	1	0	-0.696246
0.265071	85	1	0	-7.27907
0.265071	111	1	0	-7.41785
0.265071	151	1	0	-8.16519
0.266071	11	1	0	8.18478
0.268071	41	1	0	18.5977
0.268071	41	2	0	3.74188
0.268071	61	1	0	26.6284
0.268071	61	2	0	-8.07331
0.270071	11	1	0	-34.1052
0.270071	21	1	0	-6.1242
0.270071	41	1	0	-4.64562
0.270071	41	2	0	-27.5663
0.270071	61	1	0	-5.39103
0.270071	61	2	0	-28.6672
0.270071	67	1	0	-0.251549
0.270071	85	1	0	-7.24559
0.270071	111	1	0	-7.41788
0.270071	151	1	0	-8.30819
0.272071	61	1	0	39.3519
0.272071	61	2	0	18.1984
0.273071	11	1	0	-17.3731
0.273071	21	1	0	10.1656
0.273071	41	1	0	10.2094
0.273071	41	2	0	-13.041
0.273071	61	1	0	7.26028
0.273071	61	2	0	-13.4678
0.273071	67	1	0	20.5072
0.273071	85	1	0	7.21582
0.273071	111	1	0	7.27836
0.273071	151	1	0	6.31802
0.275071	11	1	0	-34.6894
0.275071	21	1	0	-6.11197
0.275071	41	1	0	-4.64785
0.275071	41	2	0	-31.6506
0.275071	61	1	0	-5.971
0.275071	61	2	0	-28.4321
0.275071	67	1	0	-0.501355
0.275071	85	1	0	-7.26468
0.275071	111	1	0	-7.48172
0.275071	151	1	0	-8.34556
0.280071	11	1	0	-34.9881
0.280071	21	1	0	-5.99051
0.280071	41	1	0	-4.6212
0.280071	41	2	0	-30.2088
0.280071	61	1	0	-5.74255
0.280071	61	2	0	-28.6697
0.280071	67	1	0	-0.298295
